dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,param_log10_learning_rate,param_signature,feature_set_label,target_class_label
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,2,10,0.769,0.8431,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,3,10,0.8552,0.8552,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,4,10,0.8515,0.8552,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,5,10,0.8412,0.8552,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,6,10,0.8278,0.8552,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,7,10,0.8593,0.8593,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,8,10,0.8217,0.8593,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks,xgboost,12,nested,spearman,9,10,0.8575,0.8593,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,0,10,0.8796,0.8796,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,1,10,0.8929,0.8929,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,2,10,0.8742,0.8929,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,3,10,0.9008,0.9008,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,4,10,0.8926,0.9008,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,5,10,0.9022,0.9022,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,6,10,0.8918,0.9022,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,7,10,0.8949,0.9022,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,8,10,0.8743,0.9022,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,9,10,0.8946,0.9022,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,0,10,0.8559,0.8559,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,1,10,0.8583,0.8583,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,2,10,0.8385,0.8583,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,3,10,0.87,0.87,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,4,10,0.8553,0.87,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,5,10,0.8716,0.8716,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,6,10,0.8563,0.8716,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,7,10,0.8667,0.8716,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,8,10,0.8478,0.8716,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,9,10,0.8637,0.8716,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,0,10,0.8961,0.8961,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,1,10,0.9109,0.9109,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,2,10,0.8859,0.9109,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,3,10,0.9062,0.9109,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,4,10,0.899,0.9109,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,5,10,0.9111,0.9111,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,6,10,0.9005,0.9111,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,7,10,0.9061,0.9111,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,8,10,0.8801,0.9111,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,9,10,0.9066,0.9111,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,0,10,0.8729,0.8729,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,1,10,0.8892,0.8892,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,2,10,0.8781,0.8892,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,3,10,0.9019,0.9019,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,4,10,0.8883,0.9019,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,5,10,0.903,0.903,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,6,10,0.8868,0.903,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,7,10,0.8879,0.903,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,8,10,0.8781,0.903,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,9,10,0.8832,0.903,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,0,10,0.8613,0.8613,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,1,10,0.868,0.868,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,2,10,0.859,0.868,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,3,10,0.8762,0.8762,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,4,10,0.8716,0.8762,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,5,10,0.8763,0.8763,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,6,10,0.8705,0.8763,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Ranks + Rank summary,FASN
fasn,fasn_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_method_ranks_plus_rank_summary,xgboost,21,nested,spearman,7,10,0.8719,0.8763,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Ranks + Rank summary,FASN
